
//     map(0, 0)
{0x05BF, // x = 0, y = 0
0x02BF, // x = 10, y = 0
0x02BF, // x = 11, y = 0
0x02BF, // x = 12, y = 0
0x02BF, // x = 13, y = 0
0x02BF, // x = 14, y = 0
0x02BF, // x = 15, y = 0
0x02BF, // x = 0, y = 1
0x02BF, // x = 1, y = 1
0x02BF, // x = 2, y = 1
0x02BF, // x = 3, y = 1
0x02BF, // x = 4, y = 1
0x02BF, // x = 5, y = 1
0x02BF, // x = 6, y = 1
0x017F, // x = 7, y = 1
0x017F, // x = 8, y = 1
0x02BF, // x = 9, y = 1
0x02BF, // x = 10, y = 1
0x02BF, // x = 11, y = 1
0x02BF, // x = 12, y = 1
0x02BF, // x = 13, y = 1
0x02BF, // x = 14, y = 1
0x02BF, // x = 15, y = 1
0x02BF, // x = 0, y = 2
0x017F, // x = 1, y = 2
0x017F, // x = 2, y = 2
0x017F, // x = 3, y = 2
0x017F, // x = 4, y = 2
0x017F, // x = 5, y = 2
0x017F, // x = 6, y = 2
0x017F, // x = 7, y = 2
0x017F, // x = 8, y = 2
0x017F, // x = 9, y = 2
0x017F, // x = 10, y = 2
0x017F, // x = 11, y = 2
0x017F, // x = 12, y = 2
0x017F, // x = 13, y = 2
0x017F, // x = 14, y = 2
0x02BF, // x = 15, y = 2
0x02BF, // x = 0, y = 3
0x017F, // x = 1, y = 3
0x02BF, // x = 2, y = 3
0x017F, // x = 3, y = 3
0x02BF, // x = 4, y = 3
0x017F, // x = 5, y = 3
0x017F, // x = 6, y = 3
0x017F, // x = 7, y = 3
0x017F, // x = 8, y = 3
0x017F, // x = 9, y = 3
0x017F, // x = 10, y = 3
0x02BF, // x = 11, y = 3
0x017F, // x = 12, y = 3
0x017F, // x = 13, y = 3
0x017F, // x = 14, y = 3
0x02BF, // x = 15, y = 3
0x02BF, // x = 0, y = 4
0x017F, // x = 1, y = 4
0x017F, // x = 2, y = 4
0x017F, // x = 3, y = 4
0x017F, // x = 4, y = 4
0x017F, // x = 5, y = 4
0x02FF, // x = 6, y = 4
0x017F, // x = 7, y = 4
0x017F, // x = 8, y = 4
0x02FF, // x = 9, y = 4
0x017F, // x = 10, y = 4
0x017F, // x = 11, y = 4
0x017F, // x = 12, y = 4
0x02BF, // x = 13, y = 4
0x017F, // x = 14, y = 4
0x02BF, // x = 15, y = 4
0x02BF, // x = 0, y = 5
0x017F, // x = 1, y = 5
0x02BF, // x = 2, y = 5
0x017F, // x = 3, y = 5
0x02BF, // x = 4, y = 5
0x017F, // x = 5, y = 5
0x017F, // x = 6, y = 5
0x017F, // x = 7, y = 5
0x017F, // x = 8, y = 5
0x017F, // x = 9, y = 5
0x017F, // x = 10, y = 5
0x02BF, // x = 11, y = 5
0x017F, // x = 12, y = 5
0x017F, // x = 13, y = 5
0x017F, // x = 14, y = 5
0x02BF, // x = 15, y = 5
0x02BF, // x = 0, y = 6
0x017F, // x = 1, y = 6
0x017F, // x = 2, y = 6
0x017F, // x = 3, y = 6
0x017F, // x = 4, y = 6
0x017F, // x = 5, y = 6
0x017F, // x = 6, y = 6
0x017F, // x = 7, y = 6
0x017F, // x = 8, y = 6
0x017F, // x = 9, y = 6
0x017F, // x = 10, y = 6
0x017F, // x = 11, y = 6
0x017F, // x = 12, y = 6
0x02BF, // x = 13, y = 6
0x017F, // x = 14, y = 6
0x02BF, // x = 15, y = 6
0x02BF, // x = 0, y = 7
0x017F, // x = 1, y = 7
0x02BF, // x = 2, y = 7
0x017F, // x = 3, y = 7
0x02BF, // x = 4, y = 7
0x017F, // x = 5, y = 7
0x017F, // x = 6, y = 7
0x017F, // x = 7, y = 7
0x017F, // x = 8, y = 7
0x017F, // x = 9, y = 7
0x017F, // x = 10, y = 7
0x02BF, // x = 11, y = 7
0x017F, // x = 12, y = 7
0x017F, // x = 13, y = 7
0x017F, // x = 14, y = 7
0x02BF, // x = 15, y = 7
0x02BF, // x = 0, y = 8
0x017F, // x = 1, y = 8
0x017F, // x = 2, y = 8
0x017F, // x = 3, y = 8
0x017F, // x = 4, y = 8
0x017F, // x = 5, y = 8
0x017F, // x = 6, y = 8
0x017F, // x = 7, y = 8
0x017F, // x = 8, y = 8
0x017F, // x = 9, y = 8
0x017F, // x = 10, y = 8
0x017F, // x = 11, y = 8
0x017F, // x = 12, y = 8
0x017F, // x = 13, y = 8
0x017F, // x = 14, y = 8
0x02BF, // x = 15, y = 8
0x02BF, // x = 0, y = 9
0x017F, // x = 1, y = 9
0x02BF, // x = 2, y = 9
0x017F, // x = 3, y = 9
0x02BF, // x = 4, y = 9
0x017F, // x = 5, y = 9
0x02BF, // x = 6, y = 9
0x017F, // x = 7, y = 9
0x017F, // x = 8, y = 9
0x02BF, // x = 9, y = 9
0x017F, // x = 10, y = 9
0x02BF, // x = 11, y = 9
0x017F, // x = 12, y = 9
0x02BF, // x = 13, y = 9
0x017F, // x = 14, y = 9
0x02BF, // x = 15, y = 9
0x02BF, // x = 0, y = 10
0x017F, // x = 1, y = 10
0x02BF, // x = 2, y = 10
0x017F, // x = 3, y = 10
0x02BF, // x = 4, y = 10
0x017F, // x = 5, y = 10
0x02BF, // x = 6, y = 10
0x017F, // x = 7, y = 10
0x017F, // x = 8, y = 10
0x02BF, // x = 9, y = 10
0x017F, // x = 10, y = 10
0x02BF, // x = 11, y = 10
0x017F, // x = 12, y = 10
0x02BF, // x = 13, y = 10
0x017F, // x = 14, y = 10
0x02BF // x = 15, y = 10
},

//     map(14, 3)
{0x05BF, // x = 0, y = 0
0x05BF, // x = 1, y = 0
0x017F, // x = 2, y = 0
0x017F, // x = 3, y = 0
0x017F, // x = 4, y = 0
0x017F, // x = 5, y = 0
0x017F, // x = 6, y = 0
0x017F, // x = 7, y = 0
0x017F, // x = 8, y = 0
0x087F, // x = 9, y = 0
0x08BF, // x = 10, y = 0
0x08BF, // x = 11, y = 0
0x08BF, // x = 12, y = 0
0x08BF, // x = 13, y = 0
0x08BF, // x = 14, y = 0
0x08BF, // x = 15, y = 0
0x05BF, // x = 0, y = 1
0x05BF, // x = 1, y = 1
0x017F, // x = 2, y = 1
0x017F, // x = 3, y = 1
0x017F, // x = 4, y = 1
0x017F, // x = 5, y = 1
0x017F, // x = 6, y = 1
0x017F, // x = 7, y = 1
0x017F, // x = 8, y = 1
0x087F, // x = 9, y = 1
0x08BF, // x = 10, y = 1
0x08BF, // x = 11, y = 1
0x08BF, // x = 12, y = 1
0x08BF, // x = 13, y = 1
0x08BF, // x = 14, y = 1
0x08BF, // x = 15, y = 1
0x05BF, // x = 0, y = 2
0x05BF, // x = 1, y = 2
0x017F, // x = 2, y = 2
0x017F, // x = 3, y = 2
0x017F, // x = 4, y = 2
0x017F, // x = 5, y = 2
0x017F, // x = 6, y = 2
0x017F, // x = 7, y = 2
0x017F, // x = 8, y = 2
0x087F, // x = 9, y = 2
0x08BF, // x = 10, y = 2
0x08BF, // x = 11, y = 2
0x08BF, // x = 12, y = 2
0x08BF, // x = 13, y = 2
0x08BF, // x = 14, y = 2
0x08BF, // x = 15, y = 2
0x05BF, // x = 0, y = 3
0x05BF, // x = 1, y = 3
0x017F, // x = 2, y = 3
0x017F, // x = 3, y = 3
0x017F, // x = 4, y = 3
0x017F, // x = 5, y = 3
0x017F, // x = 6, y = 3
0x017F, // x = 7, y = 3
0x017F, // x = 8, y = 3
0x087F, // x = 9, y = 3
0x08BF, // x = 10, y = 3
0x08BF, // x = 11, y = 3
0x08BF, // x = 12, y = 3
0x08BF, // x = 13, y = 3
0x08BF, // x = 14, y = 3
0x08BF, // x = 15, y = 3
0x05BF, // x = 0, y = 4
0x05BF, // x = 1, y = 4
0x017F, // x = 2, y = 4
0x017F, // x = 3, y = 4
0x017F, // x = 4, y = 4
0x017F, // x = 5, y = 4
0x017F, // x = 6, y = 4
0x017F, // x = 7, y = 4
0x017F, // x = 8, y = 4
0x09FF, // x = 9, y = 4
0x0A3F, // x = 10, y = 4
0x0A3F, // x = 11, y = 4
0x0A3F, // x = 12, y = 4
0x0A3F, // x = 13, y = 4
0x0A3F, // x = 14, y = 4
0x0A3F, // x = 15, y = 4
0x05BF, // x = 0, y = 5
0x05BF, // x = 1, y = 5
0x017F, // x = 2, y = 5
0x017F, // x = 3, y = 5
0x017F, // x = 4, y = 5
0x017F, // x = 5, y = 5
0x017F, // x = 6, y = 5
0x017F, // x = 7, y = 5
0x017F, // x = 8, y = 5
0x017F, // x = 9, y = 5
0x017F, // x = 10, y = 5
0x017F, // x = 11, y = 5
0x017F, // x = 12, y = 5
0x017F, // x = 13, y = 5
0x017F, // x = 14, y = 5
0x017F, // x = 15, y = 5
0x05BF, // x = 0, y = 6
0x05BF, // x = 1, y = 6
0x017F, // x = 2, y = 6
0x017F, // x = 3, y = 6
0x017F, // x = 4, y = 6
0x017F, // x = 5, y = 6
0x017F, // x = 6, y = 6
0x017F, // x = 7, y = 6
0x017F, // x = 8, y = 6
0x017F, // x = 9, y = 6
0x017F, // x = 10, y = 6
0x017F, // x = 11, y = 6
0x017F, // x = 12, y = 6
0x017F, // x = 13, y = 6
0x017F, // x = 14, y = 6
0x017F, // x = 15, y = 6
0x05BF, // x = 0, y = 7
0x05BF, // x = 1, y = 7
0x017F, // x = 2, y = 7
0x017F, // x = 3, y = 7
0x017F, // x = 4, y = 7
0x017F, // x = 5, y = 7
0x017F, // x = 6, y = 7
0x017F, // x = 7, y = 7
0x017F, // x = 8, y = 7
0x017F, // x = 9, y = 7
0x017F, // x = 10, y = 7
0x017F, // x = 11, y = 7
0x017F, // x = 12, y = 7
0x017F, // x = 13, y = 7
0x017F, // x = 14, y = 7
0x017F, // x = 15, y = 7
0x05BF, // x = 0, y = 8
0x05BF, // x = 1, y = 8
0x047F, // x = 2, y = 8
0x017F, // x = 3, y = 8
0x017F, // x = 4, y = 8
0x017F, // x = 5, y = 8
0x017F, // x = 6, y = 8
0x017F, // x = 7, y = 8
0x017F, // x = 8, y = 8
0x017F, // x = 9, y = 8
0x017F, // x = 10, y = 8
0x017F, // x = 11, y = 8
0x017F, // x = 12, y = 8
0x017F, // x = 13, y = 8
0x017F, // x = 14, y = 8
0x017F, // x = 15, y = 8
0x05BF, // x = 0, y = 9
0x05BF, // x = 1, y = 9
0x05BF, // x = 2, y = 9
0x043F, // x = 3, y = 9
0x043F, // x = 4, y = 9
0x043F, // x = 5, y = 9
0x043F, // x = 6, y = 9
0x043F, // x = 7, y = 9
0x043F, // x = 8, y = 9
0x043F, // x = 9, y = 9
0x043F, // x = 10, y = 9
0x043F, // x = 11, y = 9
0x043F, // x = 12, y = 9
0x043F, // x = 13, y = 9
0x043F, // x = 14, y = 9
0x043F, // x = 15, y = 9
0x05BF, // x = 0, y = 10
0x05BF, // x = 1, y = 10
0x05BF, // x = 2, y = 10
0x05BF, // x = 3, y = 10
0x05BF, // x = 4, y = 10
0x05BF, // x = 5, y = 10
0x05BF, // x = 6, y = 10
0x05BF, // x = 7, y = 10
0x05BF, // x = 8, y = 10
0x05BF, // x = 9, y = 10
0x05BF, // x = 10, y = 10
0x05BF, // x = 11, y = 10
0x05BF, // x = 12, y = 10
0x05BF, // x = 13, y = 10
0x05BF, // x = 14, y = 10
0x05BF // x = 15, y = 10
},

//     map(15, 3)
{0x08BF, // x = 0, y = 0
0x08BF, // x = 1, y = 0
0x08BF, // x = 2, y = 0
0x08BF, // x = 3, y = 0
0x08BF, // x = 4, y = 0
0x08BF, // x = 5, y = 0
0x08BF, // x = 6, y = 0
0x08BF, // x = 7, y = 0
0x08BF, // x = 8, y = 0
0x08BF, // x = 9, y = 0
0x08BF, // x = 10, y = 0
0x08BF, // x = 11, y = 0
0x08BF, // x = 12, y = 0
0x08BF, // x = 13, y = 0
0x08BF, // x = 14, y = 0
0x08BF, // x = 15, y = 0
0x08BF, // x = 0, y = 1
0x08BF, // x = 1, y = 1
0x08BF, // x = 2, y = 1
0x08BF, // x = 3, y = 1
0x08BF, // x = 4, y = 1
0x08BF, // x = 5, y = 1
0x08BF, // x = 6, y = 1
0x08BF, // x = 7, y = 1
0x08BF, // x = 8, y = 1
0x08BF, // x = 9, y = 1
0x08BF, // x = 10, y = 1
0x08BF, // x = 11, y = 1
0x08BF, // x = 12, y = 1
0x08BF, // x = 13, y = 1
0x08BF, // x = 14, y = 1
0x08BF, // x = 15, y = 1
0x08BF, // x = 0, y = 2
0x08BF, // x = 1, y = 2
0x08BF, // x = 2, y = 2
0x08BF, // x = 3, y = 2
0x08BF, // x = 4, y = 2
0x08BF, // x = 5, y = 2
0x08BF, // x = 6, y = 2
0x08BF, // x = 7, y = 2
0x08BF, // x = 8, y = 2
0x08BF, // x = 9, y = 2
0x08BF, // x = 10, y = 2
0x08BF, // x = 11, y = 2
0x08BF, // x = 12, y = 2
0x08BF, // x = 13, y = 2
0x08BF, // x = 14, y = 2
0x08BF, // x = 15, y = 2
0x08BF, // x = 0, y = 3
0x08BF, // x = 1, y = 3
0x08BF, // x = 2, y = 3
0x08BF, // x = 3, y = 3
0x08BF, // x = 4, y = 3
0x08BF, // x = 5, y = 3
0x08BF, // x = 6, y = 3
0x08BF, // x = 7, y = 3
0x08BF, // x = 8, y = 3
0x08BF, // x = 9, y = 3
0x08BF, // x = 10, y = 3
0x08BF, // x = 11, y = 3
0x08BF, // x = 12, y = 3
0x08BF, // x = 13, y = 3
0x08BF, // x = 14, y = 3
0x08BF, // x = 15, y = 3
0x0A3F, // x = 0, y = 4
0x0A3F, // x = 1, y = 4
0x0A3F, // x = 2, y = 4
0x0A3F, // x = 3, y = 4
0x0A3F, // x = 4, y = 4
0x0A3F, // x = 5, y = 4
0x0CBF, // x = 6, y = 4
0x0A3F, // x = 7, y = 4
0x08BF, // x = 8, y = 4
0x08BF, // x = 9, y = 4
0x08BF, // x = 10, y = 4
0x08BF, // x = 11, y = 4
0x08BF, // x = 12, y = 4
0x08BF, // x = 13, y = 4
0x08BF, // x = 14, y = 4
0x08BF, // x = 15, y = 4
0x017F, // x = 0, y = 5
0x017F, // x = 1, y = 5
0x017F, // x = 2, y = 5
0x017F, // x = 3, y = 5
0x017F, // x = 4, y = 5
0x017F, // x = 5, y = 5
0x017F, // x = 6, y = 5
0x017F, // x = 7, y = 5
0x0BBF, // x = 8, y = 5
0x08BF, // x = 9, y = 5
0x08BF, // x = 10, y = 5
0x08BF, // x = 11, y = 5
0x08BF, // x = 12, y = 5
0x08BF, // x = 13, y = 5
0x08BF, // x = 14, y = 5
0x08BF, // x = 15, y = 5
0x017F, // x = 0, y = 6
0x017F, // x = 1, y = 6
0x017F, // x = 2, y = 6
0x017F, // x = 3, y = 6
0x017F, // x = 4, y = 6
0x017F, // x = 5, y = 6
0x017F, // x = 6, y = 6
0x017F, // x = 7, y = 6
0x017F, // x = 8, y = 6
0x087F, // x = 9, y = 6
0x08BF, // x = 10, y = 6
0x08BF, // x = 11, y = 6
0x08BF, // x = 12, y = 6
0x08BF, // x = 13, y = 6
0x08BF, // x = 14, y = 6
0x08BF, // x = 15, y = 6
0x017F, // x = 0, y = 7
0x017F, // x = 1, y = 7
0x017F, // x = 2, y = 7
0x017F, // x = 3, y = 7
0x017F, // x = 4, y = 7
0x017F, // x = 5, y = 7
0x017F, // x = 6, y = 7
0x017F, // x = 7, y = 7
0x017F, // x = 8, y = 7
0x087F, // x = 9, y = 7
0x08BF, // x = 10, y = 7
0x08BF, // x = 11, y = 7
0x08BF, // x = 12, y = 7
0x08BF, // x = 13, y = 7
0x08BF, // x = 14, y = 7
0x08BF, // x = 15, y = 7
0x017F, // x = 0, y = 8
0x017F, // x = 1, y = 8
0x017F, // x = 2, y = 8
0x017F, // x = 3, y = 8
0x017F, // x = 4, y = 8
0x017F, // x = 5, y = 8
0x017F, // x = 6, y = 8
0x017F, // x = 7, y = 8
0x017F, // x = 8, y = 8
0x087F, // x = 9, y = 8
0x08BF, // x = 10, y = 8
0x08BF, // x = 11, y = 8
0x08BF, // x = 12, y = 8
0x08BF, // x = 13, y = 8
0x08BF, // x = 14, y = 8
0x08BF, // x = 15, y = 8
0x043F, // x = 0, y = 9
0x043F, // x = 1, y = 9
0x043F, // x = 2, y = 9
0x043F, // x = 3, y = 9
0x043F, // x = 4, y = 9
0x017F, // x = 5, y = 9
0x017F, // x = 6, y = 9
0x017F, // x = 7, y = 9
0x017F, // x = 8, y = 9
0x087F, // x = 9, y = 9
0x08BF, // x = 10, y = 9
0x08BF, // x = 11, y = 9
0x08BF, // x = 12, y = 9
0x08BF, // x = 13, y = 9
0x08BF, // x = 14, y = 9
0x08BF, // x = 15, y = 9
0x05BF, // x = 0, y = 10
0x05BF, // x = 1, y = 10
0x05BF, // x = 2, y = 10
0x05BF, // x = 3, y = 10
0x05BF, // x = 4, y = 10
0x017F, // x = 5, y = 10
0x017F, // x = 6, y = 10
0x017F, // x = 7, y = 10
0x017F, // x = 8, y = 10
0x087F, // x = 9, y = 10
0x08BF, // x = 10, y = 10
0x08BF, // x = 11, y = 10
0x08BF, // x = 12, y = 10
0x08BF, // x = 13, y = 10
0x08BF, // x = 14, y = 10
0x08BF // x = 15, y = 10
},

//     map(0, 4)
{0x05BF, // x = 0, y = 0
0x05BF, // x = 1, y = 0
0x017F, // x = 2, y = 0
0x017F, // x = 3, y = 0
0x017F, // x = 4, y = 0
0x017F, // x = 5, y = 0
0x017F, // x = 6, y = 0
0x017F, // x = 7, y = 0
0x017F, // x = 8, y = 0
0x017F, // x = 9, y = 0
0x017F, // x = 10, y = 0
0x017F, // x = 11, y = 0
0x017F, // x = 12, y = 0
0x017F, // x = 13, y = 0
0x05BF, // x = 14, y = 0
0x05BF, // x = 15, y = 0
0x05BF, // x = 0, y = 1
0x05BF, // x = 1, y = 1
0x017F, // x = 2, y = 1
0x017F, // x = 3, y = 1
0x017F, // x = 4, y = 1
0x017F, // x = 5, y = 1
0x017F, // x = 6, y = 1
0x017F, // x = 7, y = 1
0x017F, // x = 8, y = 1
0x017F, // x = 9, y = 1
0x017F, // x = 10, y = 1
0x017F, // x = 11, y = 1
0x017F, // x = 12, y = 1
0x017F, // x = 13, y = 1
0x05BF, // x = 14, y = 1
0x05BF, // x = 15, y = 1
0x05BF, // x = 0, y = 2
0x05BF, // x = 1, y = 2
0x017F, // x = 2, y = 2
0x017F, // x = 3, y = 2
0x017F, // x = 4, y = 2
0x017F, // x = 5, y = 2
0x017F, // x = 6, y = 2
0x017F, // x = 7, y = 2
0x017F, // x = 8, y = 2
0x017F, // x = 9, y = 2
0x017F, // x = 10, y = 2
0x017F, // x = 11, y = 2
0x017F, // x = 12, y = 2
0x017F, // x = 13, y = 2
0x017F, // x = 14, y = 2
0x017F, // x = 15, y = 2
0x05BF, // x = 0, y = 3
0x05BF, // x = 1, y = 3
0x017F, // x = 2, y = 3
0x0D7F, // x = 3, y = 3
0x017F, // x = 4, y = 3
0x017F, // x = 5, y = 3
0x0D7F, // x = 6, y = 3
0x017F, // x = 7, y = 3
0x017F, // x = 8, y = 3
0x0D7F, // x = 9, y = 3
0x017F, // x = 10, y = 3
0x017F, // x = 11, y = 3
0x0D7F, // x = 12, y = 3
0x017F, // x = 13, y = 3
0x017F, // x = 14, y = 3
0x017F, // x = 15, y = 3
0x05BF, // x = 0, y = 4
0x05BF, // x = 1, y = 4
0x017F, // x = 2, y = 4
0x017F, // x = 3, y = 4
0x017F, // x = 4, y = 4
0x017F, // x = 5, y = 4
0x017F, // x = 6, y = 4
0x017F, // x = 7, y = 4
0x017F, // x = 8, y = 4
0x017F, // x = 9, y = 4
0x017F, // x = 10, y = 4
0x017F, // x = 11, y = 4
0x017F, // x = 12, y = 4
0x017F, // x = 13, y = 4
0x017F, // x = 14, y = 4
0x017F, // x = 15, y = 4
0x05BF, // x = 0, y = 5
0x05BF, // x = 1, y = 5
0x017F, // x = 2, y = 5
0x0D7F, // x = 3, y = 5
0x017F, // x = 4, y = 5
0x017F, // x = 5, y = 5
0x0D7F, // x = 6, y = 5
0x017F, // x = 7, y = 5
0x017F, // x = 8, y = 5
0x0D7F, // x = 9, y = 5
0x017F, // x = 10, y = 5
0x017F, // x = 11, y = 5
0x0D7F, // x = 12, y = 5
0x017F, // x = 13, y = 5
0x017F, // x = 14, y = 5
0x017F, // x = 15, y = 5
0x05BF, // x = 0, y = 6
0x05BF, // x = 1, y = 6
0x017F, // x = 2, y = 6
0x017F, // x = 3, y = 6
0x017F, // x = 4, y = 6
0x017F, // x = 5, y = 6
0x017F, // x = 6, y = 6
0x017F, // x = 7, y = 6
0x017F, // x = 8, y = 6
0x017F, // x = 9, y = 6
0x017F, // x = 10, y = 6
0x017F, // x = 11, y = 6
0x017F, // x = 12, y = 6
0x017F, // x = 13, y = 6
0x017F, // x = 14, y = 6
0x017F, // x = 15, y = 6
0x05BF, // x = 0, y = 7
0x05BF, // x = 1, y = 7
0x017F, // x = 2, y = 7
0x0D7F, // x = 3, y = 7
0x017F, // x = 4, y = 7
0x017F, // x = 5, y = 7
0x0D7F, // x = 6, y = 7
0x017F, // x = 7, y = 7
0x017F, // x = 8, y = 7
0x0D7F, // x = 9, y = 7
0x017F, // x = 10, y = 7
0x017F, // x = 11, y = 7
0x0D7F, // x = 12, y = 7
0x017F, // x = 13, y = 7
0x017F, // x = 14, y = 7
0x017F, // x = 15, y = 7
0x05BF, // x = 0, y = 8
0x05BF, // x = 1, y = 8
0x047F, // x = 2, y = 8
0x017F, // x = 3, y = 8
0x017F, // x = 4, y = 8
0x017F, // x = 5, y = 8
0x017F, // x = 6, y = 8
0x017F, // x = 7, y = 8
0x017F, // x = 8, y = 8
0x017F, // x = 9, y = 8
0x017F, // x = 10, y = 8
0x017F, // x = 11, y = 8
0x017F, // x = 12, y = 8
0x017F, // x = 13, y = 8
0x017F, // x = 14, y = 8
0x017F, // x = 15, y = 8
0x05BF, // x = 0, y = 9
0x05BF, // x = 1, y = 9
0x05BF, // x = 2, y = 9
0x043F, // x = 3, y = 9
0x043F, // x = 4, y = 9
0x043F, // x = 5, y = 9
0x043F, // x = 6, y = 9
0x043F, // x = 7, y = 9
0x043F, // x = 8, y = 9
0x043F, // x = 9, y = 9
0x043F, // x = 10, y = 9
0x043F, // x = 11, y = 9
0x043F, // x = 12, y = 9
0x043F, // x = 13, y = 9
0x027F, // x = 14, y = 9
0x043F, // x = 15, y = 9
0x05BF, // x = 0, y = 10
0x05BF, // x = 1, y = 10
0x05BF, // x = 2, y = 10
0x05BF, // x = 3, y = 10
0x05BF, // x = 4, y = 10
0x05BF, // x = 5, y = 10
0x05BF, // x = 6, y = 10
0x05BF, // x = 7, y = 10
0x05BF, // x = 8, y = 10
0x05BF, // x = 9, y = 10
0x05BF, // x = 10, y = 10
0x05BF, // x = 11, y = 10
0x05BF, // x = 12, y = 10
0x05BF, // x = 13, y = 10
0x027F, // x = 14, y = 10
0x05BF // x = 15, y = 10
},

//     map(1, 4)
{0x05BF, // x = 0, y = 0
0x05BF, // x = 1, y = 0
0x017F, // x = 2, y = 0
0x017F, // x = 3, y = 0
0x017F, // x = 4, y = 0
0x017F, // x = 5, y = 0
0x017F, // x = 6, y = 0
0x017F, // x = 7, y = 0
0x017F, // x = 8, y = 0
0x017F, // x = 9, y = 0
0x017F, // x = 10, y = 0
0x017F, // x = 11, y = 0
0x017F, // x = 12, y = 0
0x017F, // x = 13, y = 0
0x02BF, // x = 14, y = 0
0x02BF, // x = 15, y = 0
0x05BF, // x = 0, y = 1
0x05BF, // x = 1, y = 1
0x017F, // x = 2, y = 1
0x017F, // x = 3, y = 1
0x017F, // x = 4, y = 1
0x017F, // x = 5, y = 1
0x017F, // x = 6, y = 1
0x017F, // x = 7, y = 1
0x017F, // x = 8, y = 1
0x017F, // x = 9, y = 1
0x017F, // x = 10, y = 1
0x017F, // x = 11, y = 1
0x017F, // x = 12, y = 1
0x017F, // x = 13, y = 1
0x02BF, // x = 14, y = 1
0x02BF, // x = 15, y = 1
0x017F, // x = 0, y = 2
0x017F, // x = 1, y = 2
0x017F, // x = 2, y = 2
0x017F, // x = 3, y = 2
0x017F, // x = 4, y = 2
0x017F, // x = 5, y = 2
0x017F, // x = 6, y = 2
0x017F, // x = 7, y = 2
0x017F, // x = 8, y = 2
0x017F, // x = 9, y = 2
0x017F, // x = 10, y = 2
0x017F, // x = 11, y = 2
0x017F, // x = 12, y = 2
0x017F, // x = 13, y = 2
0x02BF, // x = 14, y = 2
0x02BF, // x = 15, y = 2
0x017F, // x = 0, y = 3
0x017F, // x = 1, y = 3
0x017F, // x = 2, y = 3
0x0D7F, // x = 3, y = 3
0x017F, // x = 4, y = 3
0x017F, // x = 5, y = 3
0x0D7F, // x = 6, y = 3
0x017F, // x = 7, y = 3
0x017F, // x = 8, y = 3
0x0D7F, // x = 9, y = 3
0x017F, // x = 10, y = 3
0x017F, // x = 11, y = 3
0x0D7F, // x = 12, y = 3
0x017F, // x = 13, y = 3
0x02BF, // x = 14, y = 3
0x02BF, // x = 15, y = 3
0x017F, // x = 0, y = 4
0x017F, // x = 1, y = 4
0x017F, // x = 2, y = 4
0x017F, // x = 3, y = 4
0x017F, // x = 4, y = 4
0x017F, // x = 5, y = 4
0x017F, // x = 6, y = 4
0x017F, // x = 7, y = 4
0x017F, // x = 8, y = 4
0x017F, // x = 9, y = 4
0x017F, // x = 10, y = 4
0x017F, // x = 11, y = 4
0x017F, // x = 12, y = 4
0x017F, // x = 13, y = 4
0x02BF, // x = 14, y = 4
0x02BF, // x = 15, y = 4
0x017F, // x = 0, y = 5
0x017F, // x = 1, y = 5
0x017F, // x = 2, y = 5
0x0D7F, // x = 3, y = 5
0x017F, // x = 4, y = 5
0x017F, // x = 5, y = 5
0x0D7F, // x = 6, y = 5
0x017F, // x = 7, y = 5
0x017F, // x = 8, y = 5
0x0D7F, // x = 9, y = 5
0x017F, // x = 10, y = 5
0x017F, // x = 11, y = 5
0x0D7F, // x = 12, y = 5
0x017F, // x = 13, y = 5
0x02BF, // x = 14, y = 5
0x02BF, // x = 15, y = 5
0x017F, // x = 0, y = 6
0x017F, // x = 1, y = 6
0x017F, // x = 2, y = 6
0x017F, // x = 3, y = 6
0x017F, // x = 4, y = 6
0x017F, // x = 5, y = 6
0x017F, // x = 6, y = 6
0x017F, // x = 7, y = 6
0x017F, // x = 8, y = 6
0x017F, // x = 9, y = 6
0x017F, // x = 10, y = 6
0x017F, // x = 11, y = 6
0x017F, // x = 12, y = 6
0x017F, // x = 13, y = 6
0x02BF, // x = 14, y = 6
0x02BF, // x = 15, y = 6
0x017F, // x = 0, y = 7
0x017F, // x = 1, y = 7
0x017F, // x = 2, y = 7
0x0D7F, // x = 3, y = 7
0x017F, // x = 4, y = 7
0x017F, // x = 5, y = 7
0x0D7F, // x = 6, y = 7
0x017F, // x = 7, y = 7
0x017F, // x = 8, y = 7
0x0D7F, // x = 9, y = 7
0x017F, // x = 10, y = 7
0x017F, // x = 11, y = 7
0x0D7F, // x = 12, y = 7
0x017F, // x = 13, y = 7
0x02BF, // x = 14, y = 7
0x02BF, // x = 15, y = 7
0x017F, // x = 0, y = 8
0x017F, // x = 1, y = 8
0x017F, // x = 2, y = 8
0x017F, // x = 3, y = 8
0x017F, // x = 4, y = 8
0x017F, // x = 5, y = 8
0x017F, // x = 6, y = 8
0x017F, // x = 7, y = 8
0x017F, // x = 8, y = 8
0x017F, // x = 9, y = 8
0x017F, // x = 10, y = 8
0x017F, // x = 11, y = 8
0x017F, // x = 12, y = 8
0x017F, // x = 13, y = 8
0x02BF, // x = 14, y = 8
0x02BF, // x = 15, y = 8
0x043F, // x = 0, y = 9
0x043F, // x = 1, y = 9
0x043F, // x = 2, y = 9
0x043F, // x = 3, y = 9
0x043F, // x = 4, y = 9
0x043F, // x = 5, y = 9
0x043F, // x = 6, y = 9
0x043F, // x = 7, y = 9
